SubjectID	GeneName	Feature1	Feature2	Feature3	Feature4	Feature5	Feature6	Feature7	Feature8	Feature9	Feature10	Feature11	Feature12	Feature13	Feature14	Feature15	Feature16	Feature17	Feature18	pheno_1_pvalue	pheno_2_pvalue	pheno_3_pvalue	N2pair
indiv41	gene190	-0.989575565078071	0.232766509118255	-0.222334056284927	0.297274004834703	-0.102398342059019	2.14154754163454	-0.0458192590222482	1.2557329099832	-0.520668002293635	-1.19912718289827	0.38099922945865	0.268647536127006	-2.2794228785528	0.477776759662353	-0.234634295835819	-1.89097718986957	0.733069316706364	-0.260437645869095	0.751270518854645	-0.8273721628555785	0.20110171546234534	3
indiv74	gene190	-0.989575565078071	0.232766509118255	-0.222334056284927	0.297274004834703	-0.102398342059019	2.14154754163454	-0.0458192590222482	1.2557329099832	-0.520668002293635	-1.19912718289827	0.38099922945865	0.268647536127006	-2.2794228785528	0.477776759662353	-0.234634295835819	-1.89097718986957	0.733069316706364	-0.260437645869095	0.03254228001646973	0.017811482247703625	0.06702153883440083	3
indiv112	gene81	-0.149770367157623	-0.658962589489538	0.385886466340604	2.02669749765691	1.79632751607943	0.275178011592413	-0.700031965579019	1.76825402274687	0.339894995673956	0.667439279640231	0.547246970776292	-0.271342683564995	-0.0144458878245641	0.103425172854075	-0.935243754081654	-0.0707088255545444	1.69842084068462	0.0728375418187823	0.499379663975818	0.03918027578480794	0.005741564825237078	NA
indiv10	gene1106	-0.128986386324233	-0.571184675269135	-0.708919568569199	-0.216210024049055	-0.387696108244423	-1.98710523138982	-0.696099731208076	-1.29704141406684	0.589675587662621	-1.5753830752978	-0.858820141245897	0.415043644307791	-1.00671872898414	-0.145721074127881	-0.919523589620191	-0.527641685866535	0.719299987158025	0.0281574356219097	0.14934198121713335	0.19440450809754883	0.18993381380077926	NA
indiv3	gene1196	3.3218970975948	0.218668958200222	2.26429422343567	1.42893934229966	1.2634103531058	0.942408539111449	-0.00418460996566615	0.0803031331453179	0.144203484815944	0.0915350136127392	0.892387980159278	-0.322198785280595	-0.473136566164093	-0.838047300776729	0.954848235887841	0.0295349140490149	0.396383738140023	-1.97488693843423	0.001888949283812813	0.020115147973894645	0.05853781443554556	NA
indiv66	gene72	-0.834169717527522	0.29457791647545	0.443664800324436	-0.109916894495788	-1.07863925897147	-0.594176998626434	-0.0941019399890202	0.637881526862745	-1.03313620289085	0.399795537329933	0.594798441796845	-0.441543176620029	-0.44613998114367	1.43582982091257	-1.24653714921286	0.0603478792345928	0.0378527928883834	-0.355059647467411	0.014289131329238036	-0.03129054691443361	9.277946734095322e-05	NA
indiv105	gene949	0.587406850577714	-0.90801562434297	0.461630700812683	-0.548097540952145	-0.310512915210787	-0.671171094578387	0.852439556195058	1.11638335251813	0.72314538782386	1.73641313849572	1.34269177393023	-1.38823420941352	0.191765211374876	0.684265525646766	-2.00590999604959	0.980009362923393	-0.141165186158599	-0.500920574181731	0.034629103450700784	0.00048247406318721044	0.06497752943357764	NA
indiv49	gene1137	-5.11916607284321	0.217626274822222	-0.143931830364665	-0.803469826088619	4.20793945202033	-2.59285249515145	2.27991886666436	-0.185074564556089	0.440069571116337	0.0728766256810152	1.41094858214024	0.411639992554804	0.904820731529833	-0.00893642277031112	0.131401505323658	0.883272192661751	0.63566731024224	-0.600792482298633	0.04281272886469836	0.07669540514384632	0.00704254746677856	NA
indiv64	gene1281	-0.349714537156262	-0.101259151929272	-0.925474905418288	-0.256474109671547	-0.0908153490179492	0.601172402973698	-0.699792662292562	1.17591644664576	0.633445107925184	1.51839169847647	-0.221649846143399	0.161584952837883	1.54451679090017	-0.152616602522168	-0.0334774576806561	0.321240700175676	-0.277014105074543	-0.424409975272445	0.34786507826683755	0.03630421988922707	0.0031073627393035765	NA
indiv82	gene531	4.22388488853481	0.675738433937381	8.48214695912837	7.09556817366679	-0.250065415805543	-3.08605017409664	2.76789038251912	-0.344408985800824	-3.84153949664835	0.044523299604676	-1.18628804533299	0.707477403226567	-0.0652174426120519	-2.47187651513749	-0.60077796321567	-1.28047679769219	0.153244684263426	-2.36232093461025	0.009448697169481657	0.15187893182793208	0.18178846468487392	NA
indiv32	gene702	-0.000204776088153784	-0.407364002054276	0.752653928072766	-0.69936177285075	-0.583716082678366	0.274342776826462	0.257024497595229	1.53837862631934	1.43515360251399	-0.805397485380516	-2.23772272291348	-1.47956901100077	1.61824609795345	-3.0554556338211	-1.72274947172038	-0.10811676813517	-0.709494556705896	0.309961811226042	0.15997970462896124	0.24159579333784592	0.2553175446989865	NA
indiv51	gene1089	0.206376173247547	-0.97284101389815	-2.07283901322371	-1.48145170931104	0.338839164890714	1.02923401627257	-1.24794957721821	-0.772807944497008	1.35900958043209	-0.569984497046283	0.500515555047892	0.184424813039258	-0.38152295411165	-0.203264264003157	1.02915364886554	0.962413638161234	-1.05519603411392	0.351340996110657	0.07876666877281191	-0.094402187663832	0.03260663715352735	NA
indiv101	gene532	-4.58959006909553	0.871846607063434	3.6892009996084	-4.81133020225471	-4.79574262200147	0.339080347355001	2.21535616382215	-0.566248944921152	1.77439351174265	-0.49524395327645	-0.638597215079538	-0.20495202501067	1.26072672672544	2.62247008930838	-0.0923899396344459	-1.49842006265566	-1.35030901986274	1.23628566139869	0.26424832366652223	0.21881019712330346	0.11329223483400314	NA
indiv57	gene461	0.5323903290280358	0.3345376667143477	-0.6220712306410304	0.3053604835797585	-0.37063176041959317	0.06345937621075558	-0.1370334805894248	0.04502889420261576	0.48465450853191533	1.1392197169228204	-0.9547041843526713	-0.028813548689317403	0.4696983968461178	0.014982387905402295	-0.8076596378940617	-0.4080475157880311	0.5583796683383746	0.8413099727744658	0.044660950935033764	0.01745479614182004	0.043564398061494924	NA
indiv102	gene747	-1.26968099424802	-0.412895233379856	-0.337972047365431	0.634694411567068	-0.630023261735239	-1.31179621291728	0.180690664632474	-0.411747281607547	0.596863647592989	-0.253306113015216	-0.656458338896322	-0.553373460740199	1.06227092082712	0.421887024247954	1.57932198828239	0.324065971466589	1.65020120350831	-1.85746052615249	0.6540188267432541	-0.0202342480951611	0.07606987554511045	NA
indiv79	gene1326	0.758392980387378	2.16501450317246	0.432303286220187	-0.829272143621528	-0.18411987585545	0.330387030498582	-0.770735480311507	-0.158912938749364	-0.0689554547483457	0.948548044098147	-0.525779896845911	0.433466717788057	-0.159979503648002	0.639766675312575	0.412068201982488	0.484880501870541	-2.00418309182803	0.79591834768989	0.03744488163259874	0.0358168617262023	0.043821465551552585	NA
indiv69	gene352	-1.43985742397995	-2.10098417540489	-0.0781252986724112	0.437180929121749	0.117516895955683	0.469841900213237	0.766644789233514	0.0816892801087798	-1.28097560120957	-2.10588643968478	-2.75820180159381	1.23088074962722	0.206625460997324	-0.0161946027279527	0.908948374341619	0.39079701975607	0.605917393689466	-2.52659520809282	0.04085896482799515	-0.2332925835743584	0.03477591258674134	NA
indiv12	gene1167	1.13662726298854	-1.22270315325252	0.250008074271926	0.337413091541814	-0.351312478909108	-0.376079028162325	0.172630731691413	0.810315426294971	1.69606262667958	0.0408088023763116	1.28946716265671	-0.248832568820568	-0.887722119776608	0.627431782770178	-0.111136389183927	0.867498983147836	-0.407229057483163	-0.378497432075841	0.07907223831719942	0.024713289586965084	0.018592691434326104	NA
indiv108	gene450	-0.545378824268949	0.890346965591839	0.657779777982071	1.09256418386926	-0.257079673966161	1.48587702416036	0.0945681787746186	0.281847230407955	-0.0518946681748243	1.0604143128679	-0.736824856809463	0.692184556119666	0.0594342233514469	0.875479518425454	0.309266276894017	0.277548279534276	-0.529320336324372	1.03794065835661	0.9259738623870386	-0.6618920919541211	0.41613237854168694	NA
indiv100	gene402	0.21851045862675	-0.325333216855801	-0.202538094835447	-1.00897610644357	1.26190597391075	-0.956940101877027	-1.22328005536239	-1.67786423513607	-0.662610465797586	-0.0755272372753138	1.98261995558494	1.80544930430275	0.245401290439152	-2.22668851749271	0.153279447872037	-0.817078259268272	0.0214956471901946	1.58868577073597	0.010324690499780954	-0.06384901892241861	0.06366396669992996	NA
indiv67	gene1208	0.205156071725864	1.82441105058438	-0.205849302307985	-0.96429156161239	-0.00836163133572138	-0.14349287184996	-1.63728074017445	0.869942968785122	0.817022302835214	0.657945857261622	2.08423156222564	-0.175653842854465	1.37360690730016	-0.932216672127358	0.928715374446607	0.919545343572472	0.341114296486209	-0.0341212992592667	0.47356507400498316	0.41354771423698833	0.8510335517945908	NA
indiv31	gene618	-0.4743536066687518	-0.26473078059307087	0.15675060801863971	-0.7507448520741479	-0.7433019595565574	0.5451351703449483	-0.7356692799961111	0.7160938583841832	0.1974794251943799	1.3803359381041242	-0.5607660654800903	0.29957198362740545	0.5628636293112177	0.3873125390594819	-1.8610116383432085	-0.4652524106392919	-1.088084402144415	-0.14137642802865286	0.7706076375044782	-0.010932578828546858	0.03385574853616966	NA
indiv6	gene224	-0.482200666677457	1.36507695120713	1.58351368208647	0.0452862128247349	1.43457926540626	1.38431035567807	1.09626096120375	0.712552992345129	-1.20050433594637	0.808668132607859	-0.510306114945385	-0.777659602042141	0.994987925899972	-0.69548322157743	-1.1056526583684	1.61704573561743	0.755685832120511	-2.38106054102059	0.0008736241020241842	-0.024538246097246166	0.06006931318028437	NA
indiv109	gene21	-1.1585213756119	0.428158776359606	0.480691061375995	-0.309933150637876	-0.714155903312595	-0.901546162174354	0.722719380649797	-1.52099016510043	-1.09833722739311	0.363297876565917	2.53013599956895	0.394144098514564	-0.405372167167184	-0.200219075231573	0.489751942047115	-1.16581084463315	0.576475928525427	0.251641098454846	0.08241993550664048	0.03184798159817425	0.05469593449089292	NA
indiv87	gene163	-4.11352389274673	1.29340098897243	-4.69728406474044	-0.803910978691372	-0.518060095025448	-0.554719546032869	-1.45373002542535	-0.125594710640279	-0.718178537574327	-0.170359188277858	-0.687343449662839	-0.0553184931457571	0.925945271355845	0.811976232103498	1.96051027380677	0.0949259603899106	2.84670862857066	0.453965525543585	0.03340604007698841	-0.005248381960371174	0.0560433460566204	NA
indiv29	gene98	-2.94431140716075	-0.0318688943615681	2.08205894774797	3.85582031595426	3.04680435289676	0.543300224393376	-4.6129586174759	0.148408203122194	-1.53404961190349	-0.29376326454474	0.542614444704807	1.71781578101098	-0.0228691741166561	-0.4388979777159	-0.910242185352275	-1.67980051244448	-0.708496476833348	1.20430284557438	0.8926889606537067	0.07399901701651689	0.035502322057279004	NA
indiv35	gene327	7.17195493901029	0.115446557379129	4.17597503637145	5.16584275104324	1.61830057580902	-1.22134740035009	1.30754706462098	0.0149931007266747	2.33400388693657	0.237161117775873	-0.418743335846197	0.192247605526137	-1.91008239511202	0.510047065151567	-0.689225077517364	0.684555024839839	2.40896211147852	1.37810874832694	0.04361223806573325	-0.03671619848033926	0.03199248888825482	NA
indiv29	gene1150	1.18673067331132	0.151122568404055	-0.464051709877323	1.16678824685943	0.968212092816599	-1.34163902815741	0.935963120528665	0.645246035895049	-0.138716550438955	1.50676750260347	-2.01202585867151	1.04612431528084	0.634567971292106	-0.988384342414195	0.660458001740346	-1.83072322819682	-0.140739315183596	-1.74973028174975	0.676897138710415	0.7611232350110708	0.10959276373947935	4
indiv50	gene249	-0.628156767455617	1.38745073106041	-0.237550737902013	-0.82753045684184	1.01792100985922	-1.86446837516428	-1.40538936425666	-0.536145755839868	1.19921411102989	0.15649366946659	2.81576878311785	0.350769660104681	-2.09654358547962	0.11856297322961	-0.297141163546741	1.23464428710369	-0.743774124567801	-1.22087314827185	0.6885667973719704	-0.09178501082011502	0.05224812005149794	NA
indiv51	gene1150	1.18673067331132	0.151122568404055	-0.464051709877323	1.16678824685943	0.968212092816599	-1.34163902815741	0.935963120528665	0.645246035895049	-0.138716550438955	1.50676750260347	-2.01202585867151	1.04612431528084	0.634567971292106	-0.988384342414195	0.660458001740346	-1.83072322819682	-0.140739315183596	-1.74973028174975	0.4660048254269127	-0.02957806163762824	0.06976703308360394	4
indiv54	gene132	-0.65768646670481	0.708869182054601	-1.22802687824295	-1.40852214072858	-1.14910628818378	0.043582350647534	1.05467108290801	-1.09254723997707	-0.599477194354941	0.994868308892671	-1.11686889487512	-0.864584402816694	-1.71586521156862	1.22536478551211	-1.34724028070647	0.274685763873764	0.531692110937295	1.70113536291725	0.07399684390920411	-0.0576814415692143	0.028327368558424295	NA
indiv41	gene821	-1.6052468390356	1.11687191937405	-1.29141428164021	0.28216795007883	0.0257120732506514	0.584621318642594	-0.149370303334527	-0.401931645349277	0.352095544829779	1.08129879063323	-0.204755879007219	0.508169968372365	-1.18982516687769	-1.07738595627109	-0.784491708201713	1.72946719736758	-1.89855818668816	0.371811134679613	0.09541936288477437	-0.07808900159408758	0.03897368603249584	NA
indiv76	gene941	0.828412960159155	-0.46338819250045	0.3548927975583	-0.0383953647245523	0.121520846039599	1.26565211469357	-0.495251562287562	-1.29558495249198	-0.022287546205986	0.598514970519402	-1.69482489934739	1.14670639407896	-0.843896547706132	1.06629821403901	-0.82095070137761	-0.525250417122706	-0.509484835833401	0.175016682865001	0.7502335620644235	-0.042209812533115225	0.04162471332832875	NA
